UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
Barack Obama,@BarackObama,2012-07-12T20:24:30.000Z,"Barack Obama
@BarackObama
·
Jul 12, 2012","FACT: President Obama has signed 18 tax cuts that are helping small businesses grow and create jobs. #progress
148
872
159",,148,872,159,[],https://twitter.com/BarackObama/status/223513182608687105
Barack Obama,@BarackObama,2012-07-12T22:36:01.000Z,"Barack Obama
@BarackObama
·
Jul 12, 2012","Stickers! Get them here: http://OFA.BO/D2CtgZ
116
203
130",,116,203,130,[],https://twitter.com/BarackObama/status/223546283468660736
Barack Obama,@BarackObama,2012-07-12T21:25:01.000Z,"Barack Obama
@BarackObama
·
Jul 12, 2012","FACT: President Obama’s plan extends tax cuts for 97% of America's small business owners. #progress
145
598
129",,145,598,129,[],https://twitter.com/BarackObama/status/223528414022348801
Barack Obama,@BarackObama,2012-07-14T16:49:47.000Z,"Barack Obama
@BarackObama
·
Jul 14, 2012","Everyone should see this new ad from the campaign: http://OFA.BO/yQnS6a
183
552
169",,183,552,169,[],https://twitter.com/BarackObama/status/224183923402473472
Barack Obama,@BarackObama,2012-07-15T15:01:36.000Z,"Barack Obama
@BarackObama
·
Jul 15, 2012","Donate $10 or more to #Obama2012, get a car magnet—it’s that easy: http://OFA.BO/qt4taz
203
268
126",,203,268,126,[],https://twitter.com/BarackObama/status/224519087416545280
Barack Obama,@BarackObama,2012-07-13T16:47:52.000Z,"Barack Obama
@BarackObama
·
Jul 13, 2012","Why Mitt Romney’s end date at his buyout firm matters: http://OFA.BO/G1cLwJ
145
299
105",,145,299,105,[],https://twitter.com/BarackObama/status/223821054710263809
Barack Obama,@BarackObama,2012-07-12T19:31:47.000Z,"Barack Obama
@BarackObama
·
Jul 12, 2012","Mitt Romney says he left his buyout firm in 1999, but the facts say otherwise: http://OFA.BO/FsDF32
225
507
136",,225,507,136,[],https://twitter.com/BarackObama/status/223499918910828545
Barack Obama,@BarackObama,2012-07-12T16:30:46.000Z,"Barack Obama
@BarackObama
·
Jul 12, 2012","Dashboard: Welcome to your digital field office. http://OFA.BO/Bqz7Z5
35
111
83",,35,111,83,[],https://twitter.com/BarackObama/status/223454362960273409
Barack Obama,@BarackObama,2012-07-12T17:08:44.000Z,"Barack Obama
@BarackObama
·
Jul 12, 2012","FACT: Mitt Romney publicly says he left his buyout firm in 1999, but was listed on SEC filings until 2002. http://OFA.BO/GrbYVM
141
453
90",,141,453,90,[],https://twitter.com/BarackObama/status/223463916850774017
Barack Obama,@BarackObama,2012-07-14T20:41:32.000Z,"Barack Obama
@BarackObama
·
Jul 14, 2012","Mitt Romney is asking for apologies, all while running a campaign dedicated to attacks: http://OFA.BO/Po8dzQ
324
617
164",,324,617,164,[],https://twitter.com/BarackObama/status/224242248517304320
Barack Obama,@BarackObama,2012-07-11T19:35:14.000Z,"Barack Obama
@BarackObama
·
Jul 11, 2012","President Obama: “If you truly value families, you shouldn’t play politics with a woman’s health.” http://OFA.BO/F9mxWN #Women2012
135
915
194",,135,915,194,[],https://twitter.com/BarackObama/status/223138397714264064
Barack Obama,@BarackObama,2012-07-11T23:00:31.000Z,"Barack Obama
@BarackObama
·
Jul 11, 2012","Why did Romney invest millions in the Cayman Islands? http://OFA.BO/UprA2d
304
474
121",,304,474,121,[],https://twitter.com/BarackObama/status/223190059342508034
Barack Obama,@BarackObama,2012-07-14T19:08:03.000Z,"Barack Obama
@BarackObama
·
Jul 14, 2012","Four years ago, at another rally in the Virginia rain: http://OFA.BO/Gx4WQv
80
225
108",,80,225,108,[],https://twitter.com/BarackObama/status/224218720162156545
Barack Obama,@BarackObama,2012-07-14T22:16:39.000Z,"Barack Obama
@BarackObama
·
Jul 14, 2012","President Obama in Virginia today: “When working people do well, everybody does well.” http://OFA.BO/hQiGXy
254
512
186",,254,512,186,[],https://twitter.com/BarackObama/status/224266184684617729
Barack Obama,@BarackObama,2012-07-13T21:12:45.000Z,"Barack Obama
@BarackObama
·
Jul 13, 2012","Mitt Romney was still running his corporate buyout firm in 2001. Here's why that's important: http://OFA.BO/FWdQZq
174
373
112",,174,373,112,[],https://twitter.com/BarackObama/status/223887714678878208
Barack Obama,@BarackObama,2012-07-12T17:25:27.000Z,"Barack Obama
@BarackObama
·
Jul 12, 2012","FACT: Romney’s MA financial disclosure form shows that he earned more than $100,000 at Bain in 2001 and 2002— years after he claims he left.
157
433
73",,157,433,73,[],https://twitter.com/BarackObama/status/223468124115189760
Barack Obama,@BarackObama,2012-07-12T17:38:59.000Z,"Barack Obama
@BarackObama
·
Jul 12, 2012","FACT: Romney didn’t finalize a severance agreement with Bain until 2002, three years after he says he left the buyout firm.
135
344
84",,135,344,84,[],https://twitter.com/BarackObama/status/223471532398215168
Barack Obama,@BarackObama,2012-07-13T19:04:26.000Z,"Barack Obama
@BarackObama
·
Jul 13, 2012","More questions about Mitt Romney: http://OFA.BO/YQuDPF
108
193
83",,108,193,83,[],https://twitter.com/BarackObama/status/223855423684485120
Barack Obama,@BarackObama,2012-07-15T17:01:12.000Z,"Barack Obama
@BarackObama
·
Jul 15, 2012","Built by organizers for organizers—Dashboard is your go-to place to get involved in this campaign: http://OFA.BO/MQ6s4J
132
236
120",,132,236,120,[],https://twitter.com/BarackObama/status/224549186660597760
Barack Obama,@BarackObama,2012-07-11T17:42:58.000Z,"Barack Obama
@BarackObama
·
Jul 11, 2012","Add your name if you agree that Congress should extend tax cuts for middle-class families now: http://OFA.BO/Ds8zQv
232
354
110",,232,354,110,[],https://twitter.com/BarackObama/status/223110147449421824
Barack Obama,@BarackObama,2012-07-14T17:41:18.000Z,"Barack Obama
@BarackObama
·
Jul 14, 2012","“Let’s at least agree to do what we agree on.”—POTUS on the need for Congress to extend tax cuts for the middle class: http://OFA.BO/dYoJhh
122
349
119",,122,349,119,[],https://twitter.com/BarackObama/status/224196891045400576
Barack Obama,@BarackObama,2012-07-13T14:48:04.000Z,"Barack Obama
@BarackObama
·
Jul 13, 2012","Sonja was a lifelong Republican, but now she’s an #Obama2012 supporter and grassroots donor. Here’s why: http://OFA.BO/SYA4W3
90
315
118",,90,315,118,[],https://twitter.com/BarackObama/status/223790904316661760
Barack Obama,@BarackObama,2012-07-11T20:25:11.000Z,"Barack Obama
@BarackObama
·
Jul 11, 2012","“I just wanted to be part of helping a man who has my interests in mind, even though my financial help may be small.” http://OFA.BO/CCTvQq
111
277
105",,111,277,105,[],https://twitter.com/BarackObama/status/223150970249555968
Barack Obama,@BarackObama,2012-07-13T20:32:13.000Z,"Barack Obama
@BarackObama
·
Jul 13, 2012","By the numbers: Why President Obama is fighting to extend middle class tax cuts. http://OFA.BO/fFANCj
105
237
82",,105,237,82,[],https://twitter.com/BarackObama/status/223877513993142272
Barack Obama,@BarackObama,2012-07-13T14:05:41.000Z,"Barack Obama
@BarackObama
·
Jul 13, 2012","Only 21 days before Congress breaks for summer recess. Tell them to pass the President’s jobs plan: http://OFA.BO/vfuFJD
126
425
101",,126,425,101,[],https://twitter.com/BarackObama/status/223780239589900288
Barack Obama,@BarackObama,2012-07-12T00:27:17.000Z,"Barack Obama
@BarackObama
·
Jul 11, 2012","President Obama is fighting for families like the McLaughlins: http://OFA.BO/GyTqDJ #Obama2012
146
259
100",,146,259,100,[],https://twitter.com/BarackObama/status/223211894419361792
Barack Obama,@BarackObama,2012-07-13T00:00:19.000Z,"Barack Obama
@BarackObama
·
Jul 12, 2012","Emi in North Carolina: ""If you do support our President, you can't just sit back."" http://OFA.BO/epjDvq
83
170
94",,83,170,94,[],https://twitter.com/BarackObama/status/223567496987422720
Barack Obama,@BarackObama,2012-07-12T17:58:42.000Z,"Barack Obama
@BarackObama
·
Jul 12, 2012","A Romney campaign official on the discrepancies in Romney’s firm’s SEC filings: They “do not square with common sense.” http://OFA.BO/krYF5x
112
254
77",,112,254,77,[],https://twitter.com/BarackObama/status/223476493815263232
Barack Obama,@BarackObama,2012-07-14T14:05:53.000Z,"Barack Obama
@BarackObama
·
Jul 14, 2012","Congress has just 20 days before its summer recess to take action on the President's jobs plan: http://OFA.BO/FdpKd9
128
340
101",,128,340,101,[],https://twitter.com/BarackObama/status/224142679099973632
Barack Obama,@BarackObama,2012-07-11T14:04:58.000Z,"Barack Obama
@BarackObama
·
Jul 11, 2012","Just 23 days until Congress breaks for summer recess—it’s time for them to act on the President's jobs plan: http://OFA.BO/txvdUW
105
304
95",,105,304,95,[],https://twitter.com/BarackObama/status/223055285550448640
Barack Obama,@BarackObama,2012-07-14T19:57:09.000Z,"Barack Obama
@BarackObama
·
Jul 14, 2012","Extending tax cuts for the middle class isn’t just policy—it’s helping the McLaughlins raise a family: http://OFA.BO/jBmtQZ
85
227
98",,85,227,98,[],https://twitter.com/BarackObama/status/224231078506921984
Barack Obama,@BarackObama,2012-07-11T14:52:37.000Z,"Barack Obama
@BarackObama
·
Jul 11, 2012","Yesterday in Iowa, President Obama spoke about why Congress needs to extend tax cuts for middle-class families: http://OFA.BO/23EVUh
96
229
104",,96,229,104,[],https://twitter.com/BarackObama/status/223067273903083520
Barack Obama,@BarackObama,2012-07-12T14:19:47.000Z,"Barack Obama
@BarackObama
·
Jul 12, 2012","Congress has just 22 days before summer recess—it’s time for them to get to work on jobs: http://OFA.BO/iUUsg5
164
276
95",,164,276,95,[],https://twitter.com/BarackObama/status/223421402290724865
Barack Obama,@BarackObama,2012-07-20T01:45:47.000Z,"Barack Obama
@BarackObama
·
Jul 19, 2012","Summer:
1,050
2,050
1,473",,"1,050","2,050","1,473",['https://pbs.twimg.com/media/AyNgt8rCQAAGr_u?format=jpg&name=small'],https://twitter.com/BarackObama/status/226130748791472131
Barack Obama,@BarackObama,2012-07-18T15:16:48.000Z,"Barack Obama
@BarackObama
·
Jul 18, 2012","Honesty and transparency matter:
275
1,227
289",,275,"1,227",289,['https://pbs.twimg.com/media/AyGHKhPCMAEowyE?format=jpg&name=small'],https://twitter.com/BarackObama/status/225610071130910721
Barack Obama,@BarackObama,2012-07-18T01:53:09.000Z,"Barack Obama
@BarackObama
·
Jul 17, 2012","Blame the static electricity in the Oval Office:
214
507
327",,214,507,327,['https://pbs.twimg.com/media/AyDPOd_CAAAPhv4?format=jpg&name=small'],https://twitter.com/BarackObama/status/225407828838449152
Barack Obama,@BarackObama,2012-07-19T15:56:21.000Z,"Barack Obama
@BarackObama
·
Jul 19, 2012","Why won't Mitt Romney release more than a year of his tax returns?
354
868
153",,354,868,153,['https://pbs.twimg.com/media/AyLZzyDCQAEKipm?format=jpg&name=small'],https://twitter.com/BarackObama/status/225982414948810753
Barack Obama,@BarackObama,2012-07-19T18:52:12.000Z,"Barack Obama
@BarackObama
·
Jul 19, 2012","“It’s wrong to ask seniors to pay more for Medicare just so millionaires & billionaires can pay less in taxes.”—POTUS on Romney’s tax plan
157
1,051
205",,157,"1,051",205,[],https://twitter.com/BarackObama/status/226026673496272896
Barack Obama,@BarackObama,2012-07-19T01:49:52.000Z,"Barack Obama
@BarackObama
·
Jul 18, 2012","“Nelson Mandela has changed the arc of history, transforming his country, continent, and the world.” http://OFA.BO/KH6oCp
242
1,723
323",,242,"1,723",323,[],https://twitter.com/BarackObama/status/225769392112271360
Barack Obama,@BarackObama,2012-07-17T23:05:58.000Z,"Barack Obama
@BarackObama
·
Jul 17, 2012","“I have a lot of friends who are gay, and just to know that there's someone there, looking to make things right, is meaningful.”—Cynthia
99
416
161",,99,416,161,[],https://twitter.com/BarackObama/status/225365757419204608
Barack Obama,@BarackObama,2012-07-20T00:06:42.000Z,"Barack Obama
@BarackObama
·
Jul 19, 2012","FACT: Republicans in Congress have repeatedly blocked legislation that would implement ideas from the President’s Jobs Council.
187
692
123",,187,692,123,[],https://twitter.com/BarackObama/status/226105815847796736
Barack Obama,@BarackObama,2012-07-19T01:20:33.000Z,"Barack Obama
@BarackObama
·
Jul 18, 2012","""He says 'entity' a lot."" http://OFA.BO/YdUdQs
117
261
119",,117,261,119,[],https://twitter.com/BarackObama/status/225762015761793026
Barack Obama,@BarackObama,2012-07-19T23:47:03.000Z,"Barack Obama
@BarackObama
·
Jul 19, 2012","FACT: President Obama has taken action to implement 90% of the Jobs Council’s recommendations that don’t require congressional action.
93
471
109",,93,471,109,[],https://twitter.com/BarackObama/status/226100874362097664
Barack Obama,@BarackObama,2012-07-17T19:42:35.000Z,"Barack Obama
@BarackObama
·
Jul 17, 2012","FACT: Romney’s corporate tax plan could displace U.S. jobs and create 800K jobs overseas by eliminating taxes on companies’ foreign profits.
161
536
90",,161,536,90,[],https://twitter.com/BarackObama/status/225314573819969536
Barack Obama,@BarackObama,2012-07-19T20:46:25.000Z,"Barack Obama
@BarackObama
·
Jul 19, 2012","FACT: Romney opposes the President’s plan to extend middle-class tax cuts for 98% of Americans and ask the wealthy to pay their fair share.
201
624
125",,201,624,125,[],https://twitter.com/BarackObama/status/226055416256266240
Barack Obama,@BarackObama,2012-07-18T20:13:10.000Z,"Barack Obama
@BarackObama
·
Jul 18, 2012","FACT: Under President Obama, U.S. electricity production from renewable energy sources is on track to double by the end of 2012. #progress
148
673
131",,148,673,131,[],https://twitter.com/BarackObama/status/225684657621053440
Barack Obama,@BarackObama,2012-07-19T16:35:36.000Z,"Barack Obama
@BarackObama
·
Jul 19, 2012","Every $16,000 we raise means one more organizer to register voters and mobilize volunteers through Election Day:
72
159
64",,72,159,64,['https://pbs.twimg.com/media/AyLiyu8CQAAViQd?format=jpg&name=small'],https://twitter.com/BarackObama/status/225992292534730754
Barack Obama,@BarackObama,2012-07-17T23:14:28.000Z,"Barack Obama
@BarackObama
·
Jul 17, 2012","“He's trying to reclaim that community spirit, where the top helps the bottom and the bottom helps the top.”—Sally on President Obama
94
293
119",,94,293,119,[],https://twitter.com/BarackObama/status/225367897734791168
Barack Obama,@BarackObama,2012-07-19T19:08:04.000Z,"Barack Obama
@BarackObama
·
Jul 19, 2012","POTUS: “Through all my campaigns, what’s given me hope is the American people. You have the ability to cut through all the nonsense.”
188
394
130",,188,394,130,[],https://twitter.com/BarackObama/status/226030663520903168
Barack Obama,@BarackObama,2012-07-17T22:58:01.000Z,"Barack Obama
@BarackObama
·
Jul 17, 2012","“I have two college-age kids who will be able to stay on our family's health insurance.""—Kathleen, #Obama2012 neighborhood team leader
79
232
96",,79,232,96,[],https://twitter.com/BarackObama/status/225363758598459392
Barack Obama,@BarackObama,2012-07-17T22:06:33.000Z,"Barack Obama
@BarackObama
·
Jul 17, 2012","In her own words: http://OFA.BO/JJvC7k
65
98
61",,65,98,61,[],https://twitter.com/BarackObama/status/225350806508023808
Barack Obama,@BarackObama,2012-07-20T00:16:50.000Z,"Barack Obama
@BarackObama
·
Jul 19, 2012","Tell Romney and his allies in Congress: We can’t afford to wait for action on President Obama’s jobs plan. http://OFA.BO/mud5SY
169
435
96",,169,435,96,[],https://twitter.com/BarackObama/status/226108366219509760
Barack Obama,@BarackObama,2012-07-19T14:50:27.000Z,"Barack Obama
@BarackObama
·
Jul 19, 2012","“President Obama had the courage to step up and save General Motors, and because of it, I have a job today.” http://OFA.BO/eoNZ6J
132
408
111",,132,408,111,[],https://twitter.com/BarackObama/status/225965832650489857
Barack Obama,@BarackObama,2012-07-20T00:00:27.000Z,"Barack Obama
@BarackObama
·
Jul 19, 2012","FACT: President Obama called on Congress to expand the R&D Tax Credit to improve U.S. competitiveness for attracting investments.
74
271
71",,74,271,71,[],https://twitter.com/BarackObama/status/226104244191780865
